team1_win,team1_kills,team1_gold,team1_towers,team1_dragons,team1_barons,team2_kills,team2_gold,team2_towers,team2_dragons,team2_barons,kill_diff,gold_diff,tower_diff,dragon_diff,baron_diff,gold_ratio,kill_ratio,objective_score_diff,games_count,game_duration,total_kills,total_gold,first_blood,first_tower,first_dragon,elder_dragons,herald_kills,avg_kills_per_min,gold_per_min_diff,vision_score_diff,cs_diff_15,gold_diff_15,team1_ad_count,team1_ap_count,team1_tank_count,team2_ad_count,team2_ap_count,team2_tank_count,early_game_lead,mid_game_lead,late_game_scaling,tournament_encoded,team1_side_blue,patch_major,patch_minor
1,20,26871,8,4,1,12,32773,9,1,1,8,-5902,-1,3,0,0.4505231037489102,0.625,5,5,28,32,59644,1,0,0,1,2,1.1736436507811077,-215.17271690865294,87,32,1161,2,2,0,2,1,1,-0.4194914709606299,0.08213316861397657,-0.14264336896078578,4,0,14.0,23.0
1,17,34835,9,3,1,14,31646,7,2,0,3,3189,2,1,1,0.5239842962650983,0.5483870967741935,7,4,27,31,66481,0,0,0,0,0,0.993438787146986,111.7827828736381,54,10,1228,2,2,2,1,3,2,0.4822443465574269,-0.2897595690184358,0.6678840640263084,6,1,14.0,12.0
1,26,32700,8,3,1,6,32100,8,2,1,20,600,0,1,0,0.5046296296296297,0.8125,2,4,33,32,64800,0,0,0,1,0,1.1895888260039034,21.783909078266532,3,33,401,3,2,1,1,3,2,-0.38374665779922656,0.7382958339271204,0.8517509368923153,2,1,14.0,2.0
0,14,27032,7,4,1,20,36081,7,3,1,-6,-9049,0,1,0,0.42831112449099235,0.4117647058823529,2,3,18,34,63113,1,1,0,2,1,1.643945775128174,-267.91703681520886,-11,23,-1355,1,3,2,3,2,2,0.23430519497652225,0.46595773754510184,0.04917891843734323,2,0,14.0,17.0
1,12,34237,11,2,1,8,32935,9,2,1,4,1302,2,0,0,0.5096915381408921,0.6,2,5,42,20,67172,1,0,0,2,0,0.5180997686976293,38.72290709830588,-76,28,1007,3,3,2,2,3,0,0.02795443260753694,0.8187714845531358,0.013570478622613402,2,0,14.0,21.0
0,12,30817,8,3,2,23,32786,11,4,1,-11,-1969,-3,-1,1,0.4845211703850447,0.34285714285714286,-2,3,29,35,63603,1,0,0,1,0,1.5040427916571812,-66.02472929656724,-68,-24,-586,3,3,0,3,1,1,0.286434589638247,0.24211942547703824,0.19332293911263632,2,1,14.0,21.0
0,17,32297,7,1,1,16,34864,10,4,1,1,-2567,-3,-3,0,0.4808892065335537,0.5151515151515151,-9,4,28,33,67161,0,0,0,2,1,0.9184560567895668,-99.21847366319166,-15,-15,319,2,1,1,3,2,0,-0.9501114767049819,-0.10428109187627044,0.4927697609234145,5,0,14.0,20.0
0,12,23457,10,2,0,4,28609,7,4,0,8,-5152,3,-2,0,0.4505243344985211,0.75,-1,4,43,16,52066,0,1,1,0,2,0.4581455641730245,-183.300449701724,-91,-43,-1413,1,2,2,1,1,1,0.852761898833011,0.05799729922417751,-0.04840904803510537,2,0,14.0,21.0
0,11,31131,7,1,0,25,25093,6,3,1,-14,6038,1,-2,-1,0.5536959305634604,0.3055555555555556,-6,5,32,36,56224,0,1,0,0,2,1.5079343592222691,186.72752174866983,-48,41,-1882,1,1,1,3,2,1,-0.5543117676214524,0.5247285333679446,0.7603810893810725,3,0,14.0,20.0
0,10,29951,7,2,1,21,27950,11,2,1,-11,2001,-4,0,0,0.517279494309252,0.3225806451612903,-4,4,23,31,57901,0,1,0,2,0,1.300712453959002,64.83248145139171,76,19,1888,1,1,1,2,2,0,0.44116187749533564,0.25705839731670865,0.7831328178491623,1,1,14.0,4.0
0,15,28980,6,4,1,14,30443,8,3,2,1,-1463,-2,1,-1,0.48768995170220286,0.5172413793103449,-3,3,36,29,59423,1,0,0,2,1,0.7285210192572467,-48.022571825592756,87,37,280,3,3,1,3,1,1,0.20025062178071207,0.7039557054260426,0.3036270705418913,6,0,14.0,19.0
1,17,41038,10,3,1,2,27494,8,3,1,15,13544,2,0,0,0.5988151520457596,0.8947368421052632,2,5,39,19,68532,0,0,1,0,0,0.7822419319329073,510.8647745951868,71,49,-1454,3,1,2,1,2,2,0.36292017757773354,-0.655426569582205,0.4146981990482572,3,1,14.0,16.0
0,13,28044,6,2,1,16,40437,11,4,2,-3,-12393,-5,-2,-1,0.40951504796950977,0.4482758620689655,-12,5,27,29,68481,0,1,1,0,0,1.0238823038953457,-357.4478046143457,-86,21,-1169,2,1,0,3,1,2,0.14729489560819653,-0.7068798342602631,0.9753767779230667,6,0,14.0,1.0
1,19,29951,8,4,1,14,31059,8,3,1,5,-1108,0,1,0,0.49091952138993605,0.5757575757575758,2,5,39,33,61010,0,0,1,1,0,1.1043355458468644,-32.25141227191908,-60,16,1691,2,1,2,3,3,2,-0.9829270086219513,0.3126142648868109,-0.6157579078559141,2,0,14.0,22.0
1,10,33321,7,4,1,15,21300,6,2,1,-5,12021,1,2,0,0.6100400944691602,0.4,5,5,24,25,54621,0,1,0,0,0,0.6406371968505588,375.39605423164795,75,22,690,3,1,1,1,3,2,0.08077567889154902,-0.41594387195232474,-0.07224284456049679,3,1,14.0,15.0
0,10,36355,8,3,1,10,38281,10,3,2,0,-1926,-2,0,-1,0.487097379280776,0.5,-5,4,36,20,74636,0,0,1,0,0,0.9655974706449578,-70.30675628166742,56,10,1715,2,3,1,1,2,0,0.21143018169795535,-0.4569797812458263,0.5014128803874833,3,1,14.0,2.0
1,14,30397,10,2,0,11,29841,8,3,1,3,556,2,-1,-1,0.5046150270593314,0.56,-3,4,45,25,60238,1,1,0,2,0,0.8094930487926213,20.318848343436425,92,37,1606,3,3,0,2,3,0,-0.7855889613561102,0.0862037600766441,-0.23631930320110506,1,0,14.0,2.0
0,16,25019,6,2,1,14,36114,8,3,1,2,-11095,-2,-1,0,0.40925523039929335,0.5333333333333333,-4,5,18,30,61133,1,0,0,1,2,0.9870419367455505,-330.8745441070791,91,-45,1657,3,3,2,1,2,1,0.7665888704163912,0.9957424722634058,0.5576475063340514,6,1,14.0,1.0
0,18,26027,9,2,1,19,35261,9,3,1,-1,-9234,0,-1,0,0.42466714528129484,0.4864864864864865,-2,4,20,37,61288,1,0,0,1,2,1.1762316473875063,-300.56348052549805,98,-45,744,2,3,1,1,3,0,0.2894246448522011,0.33658072106053605,-0.899669821404099,4,0,14.0,6.0
1,14,27358,11,4,1,19,37717,7,2,1,-5,-10359,4,2,0,0.42040722243565115,0.42424242424242425,8,4,18,33,65075,1,1,0,2,0,0.8714467886943775,-327.10633859754176,86,15,1623,2,3,1,2,1,1,0.5954343359485408,0.1557785347606404,-0.8247839253841003,5,1,14.0,2.0
0,10,29047,6,4,1,13,28315,6,3,1,-3,732,0,1,0,0.5063805306649001,0.43478260869565216,2,5,28,23,57362,1,0,1,0,0,0.7046190471278739,27.0283898883561,-22,23,1161,2,2,1,3,1,2,-0.08995700873197565,0.9401339422336679,0.8588654256066197,5,1,14.0,12.0
0,5,33586,10,2,1,19,33873,8,2,1,-14,-287,2,0,0,0.49787278198609525,0.20833333333333334,2,5,30,24,67459,1,1,1,1,1,0.6472616426253313,-8.321157185918297,54,-17,-465,2,2,0,3,3,0,-0.42516866091843575,-0.623052537631352,-0.8844632637123087,1,1,14.0,15.0
0,10,31176,7,2,1,19,32715,10,2,1,-9,-1539,-3,0,0,0.48795605014790816,0.3448275862068966,-3,5,30,29,63891,1,1,0,1,1,0.755794958047685,-52.86239349045682,49,17,1842,3,1,1,2,2,0,-0.8393038414796083,0.6964011632447962,0.03357514657463301,3,0,14.0,14.0
0,14,33183,8,3,0,10,29827,10,4,1,4,3356,-2,-1,-1,0.5266306935407078,0.5833333333333334,-7,3,32,24,63010,1,0,0,2,1,1.0682075751369813,126.08957142335188,29,-40,655,1,3,0,3,3,1,0.3511966159605955,-0.05986617351227452,0.7895706319284705,2,0,14.0,4.0
1,14,38256,11,2,2,11,35377,7,2,1,3,2879,4,0,1,0.5195496584411881,0.56,7,3,39,25,73633,0,0,1,0,2,0.6940935781150019,110.38285628547577,43,-12,1015,1,1,1,3,2,1,0.10228414246591222,-0.48116064725861096,-0.5798233761223048,6,1,14.0,5.0
0,7,34754,9,2,1,19,28715,8,2,2,-12,6039,1,0,-1,0.5475744064031259,0.2692307692307692,-2,4,42,26,63469,1,0,0,1,0,0.6876189158350854,197.12775668367166,-61,-11,-405,1,2,1,3,3,2,-0.5676090488873249,0.6106238439810181,-0.6906447316453272,4,0,14.0,14.0
0,13,26556,7,4,1,16,30074,9,2,0,-3,-3518,-2,2,1,0.4689387250573901,0.4482758620689655,5,5,20,29,56630,0,0,0,1,1,1.0353855389402973,-124.8731582135256,72,-15,1860,3,3,0,1,1,1,0.04500171122787644,-0.35463519253839837,-0.38153405580330446,6,1,14.0,11.0
0,9,23893,8,2,0,10,35599,10,3,1,-1,-11706,-2,-1,-1,0.4016170241376992,0.47368421052631576,-7,3,26,19,59492,0,1,0,2,2,0.650517533869487,-381.45475517704114,-76,-43,-869,2,3,0,3,2,2,0.017392786077897515,0.8603234024475459,-0.7274205061347565,2,0,14.0,7.0
1,22,32167,11,4,0,9,27729,8,3,1,13,4438,3,1,-1,0.5370475490850808,0.7096774193548387,2,3,38,31,59896,0,0,0,1,1,1.3789409363114233,136.28184389249552,-49,-36,1221,3,3,0,2,1,0,-0.06981581603811837,0.8410705228543531,0.5080099866844237,1,0,14.0,23.0
1,17,32552,7,3,1,11,38512,8,2,1,6,-5960,-1,1,0,0.4580659687042666,0.6071428571428571,1,5,37,28,71064,0,1,1,2,2,1.0306900510242953,-222.66419433730005,-52,30,-567,1,1,2,2,1,2,0.9127502631262658,-0.755539019124539,-0.9862300510000301,3,1,14.0,18.0
0,9,37882,9,2,1,10,26977,8,4,2,-1,10905,1,-2,-1,0.5840669760557518,0.47368421052631576,-6,3,19,19,64859,1,1,1,2,2,0.7063474593682135,413.72327918305433,-85,-28,1828,3,3,2,1,1,1,0.7965312580322137,-0.7101015326114899,0.3062970382477115,5,0,14.0,3.0
0,7,33608,10,2,1,15,33301,11,3,2,-8,307,-1,-1,-1,0.5022941607257618,0.3181818181818182,-6,4,25,22,66909,0,0,1,2,1,0.9914626729727465,11.690973654503077,36,16,1043,2,3,1,1,1,1,0.6861596408569988,-0.6452445559989861,0.10713037812655246,5,1,14.0,6.0
1,12,38706,11,3,2,9,32974,5,5,1,3,5732,6,-2,1,0.5399832589285715,0.5714285714285714,5,5,36,21,71680,1,1,1,1,1,0.6218230253937725,206.5231574495197,65,10,781,3,3,0,2,3,1,-0.8388706364905707,0.7140085800207145,0.3393780702310385,5,0,14.0,13.0
1,15,24118,11,4,1,14,29396,5,2,1,1,-5278,6,2,0,0.45068580184624585,0.5172413793103449,10,3,45,29,53514,0,0,1,1,1,1.278043133969425,-172.6426621323594,99,31,-653,1,3,1,1,3,1,-0.9193766520080551,-0.6846066679252101,0.10148053836081661,4,0,14.0,1.0
0,11,29580,8,2,1,9,38645,8,2,1,2,-9065,0,0,0,0.43356540857456943,0.55,0,4,24,20,68225,0,1,0,1,1,0.8905450978801251,-334.0564726180864,33,-46,-1040,2,3,2,1,3,2,0.3226332094038755,0.618697649317437,0.9717840316055344,4,0,14.0,14.0
1,14,33176,9,3,2,10,29944,5,2,1,4,3232,4,1,1,0.5256020278833967,0.5833333333333334,9,5,31,24,63120,1,0,1,0,0,0.8348738097149295,116.40688433296309,-30,-19,1740,3,3,1,3,1,1,0.6404056069222228,-0.10384478965733734,-0.6186731947674924,6,1,14.0,10.0
1,19,35186,11,3,1,11,29721,5,3,0,8,5465,6,0,1,0.5420986950560032,0.6333333333333333,9,4,44,30,64907,0,1,0,1,0,0.8503732917874423,183.69354818245904,28,7,169,3,1,2,3,1,2,0.1320939061336801,0.14680525575505476,0.9410060358357399,2,0,14.0,10.0
0,17,25721,7,3,1,20,25192,6,3,1,-3,529,1,0,0,0.5051951368019956,0.4594594594594595,1,4,30,37,50913,1,0,0,1,2,1.013506790070348,18.527373093967547,75,-6,-751,3,1,0,3,2,1,0.27823813120109353,0.03741513157313858,0.8083167069192001,2,1,14.0,18.0
1,14,31477,11,4,1,6,29649,9,3,1,8,1828,2,1,0,0.5149527206098877,0.7,4,4,31,20,61126,0,1,0,2,0,0.7959317445460885,59.59767009737896,-80,-23,-1966,3,2,1,3,1,2,-0.15695315202984705,0.6380377996698403,-0.2042301349653135,4,1,14.0,19.0
0,10,35211,6,2,1,19,20681,6,3,1,-9,14530,0,-1,0,0.6299828240177485,0.3448275862068966,-2,3,26,29,55892,1,0,1,0,2,1.3558528735722652,417.2947575734604,-44,-11,-705,1,3,2,1,3,0,-0.20518884201930798,0.2680683197014655,-0.25009066933539237,6,0,14.0,3.0
0,7,28477,8,2,1,12,27550,9,4,1,-5,927,-1,-2,0,0.5082727970442822,0.3684210526315789,-5,5,24,19,56027,0,1,1,1,1,0.7170902862397656,36.45319140251713,-85,11,-1103,3,2,2,2,2,1,0.8834054056219696,-0.2853233048187398,-0.8084361647430844,2,0,14.0,23.0
0,17,33257,3,2,1,26,33571,9,4,1,-9,-314,-6,-2,0,0.4976506853414736,0.3953488372093023,-10,4,35,43,66828,0,1,0,1,1,1.4659215258114184,-9.001821015793459,-76,37,-341,3,3,0,2,3,1,0.3702027559785084,-0.1880929401395166,-0.16885856087057616,5,1,14.0,13.0
0,13,27635,4,4,1,9,33797,8,3,1,4,-6162,-4,1,0,0.44984698528454226,0.5909090909090909,-2,5,37,22,61432,0,0,1,2,2,1.0697410725898862,-190.69907981221954,-1,-45,-1007,1,1,1,3,2,1,0.31859854024998246,-0.9582980819637961,-0.4324681024824544,1,1,14.0,11.0
0,14,25109,5,3,1,13,30435,10,4,1,1,-5326,-5,-1,0,0.45205602765375197,0.5185185185185185,-7,3,24,27,55544,0,0,0,0,1,0.7585269581209306,-202.88413955415186,93,41,-1393,1,1,1,2,2,1,0.8911439040231663,0.6868741323974643,-0.7378949959554244,6,0,14.0,15.0
0,11,36032,6,2,1,3,33206,8,4,1,8,2826,-2,-2,0,0.520407868511511,0.7857142857142857,-6,5,43,14,69238,0,1,0,0,0,0.3532281716937991,82.47530123688846,56,35,-210,3,2,0,3,3,2,-0.5501854122782752,0.46497292854977634,0.8951592126786507,1,1,14.0,11.0
0,15,40802,4,2,0,18,25885,10,4,2,-3,14917,-6,-2,-2,0.6118433877667312,0.45454545454545453,-16,5,19,33,66687,0,0,0,1,1,1.5791064343142522,433.3267151299603,42,48,-1024,3,2,0,3,1,2,-0.20324552702545828,0.9363522901767769,-0.8532827368307951,4,1,14.0,5.0
0,7,31900,6,2,1,9,27918,7,4,2,-2,3982,-1,-2,-1,0.5332842956969474,0.4375,-8,4,29,16,59818,1,1,1,2,2,0.40427302228374673,127.88041653343751,-15,35,647,1,1,2,2,2,1,0.6605349489161181,-0.8002282478122733,-0.021049317270908308,3,0,14.0,11.0
1,12,28722,11,2,1,15,33845,6,1,1,-3,-5123,5,1,0,0.4590598878002781,0.4444444444444444,7,5,33,27,62567,0,1,0,0,1,0.7260541094657931,-174.8575482811567,-41,-45,-153,1,1,0,1,2,2,0.6948246086558443,0.49015882645527986,-0.3219310469437131,2,1,14.0,20.0
0,8,29300,6,2,1,13,26368,7,4,1,-5,2932,-1,-2,0,0.5263346985700942,0.38095238095238093,-5,4,26,21,55668,0,0,0,0,0,0.6612857133653418,107.72283138132585,73,13,-423,3,2,0,3,2,0,0.08101113300844509,0.5118626637197723,0.8664762652803026,2,0,14.0,1.0
1,17,27785,11,4,1,1,25658,6,4,1,16,2127,5,0,0,0.5198997062290664,0.9444444444444444,5,3,33,18,53443,0,0,0,2,2,0.5516064728525994,74.73028333585364,22,-38,-1491,3,1,2,3,1,0,-0.07091618599311778,-0.4225222996713123,-0.8920975446480717,3,1,14.0,20.0
0,8,34346,9,2,0,8,31547,7,4,2,0,2799,2,-2,-2,0.5212389783436784,0.5,-8,3,24,16,65893,1,1,0,0,2,0.5509299393029486,111.54297575266808,-18,-9,-1559,1,1,2,1,1,1,0.8777038484444215,-0.6756413237709351,0.916678565701585,1,1,14.0,17.0
0,8,24710,6,3,1,8,27978,10,3,2,0,-3268,-4,0,-1,0.46898724567263894,0.5,-7,5,34,16,52688,1,1,0,0,1,0.5831114362350165,-98.52480396079854,-28,21,-1067,3,1,0,2,2,1,0.06955161623450934,-0.37871527254172843,-0.9623718584954868,3,1,14.0,2.0
0,2,38827,10,2,1,18,28733,11,4,0,-16,10094,-1,-2,1,0.5747039668442866,0.1,-2,4,41,20,67560,0,0,0,0,1,0.6691006170569441,361.8764361134621,64,49,-921,2,1,2,2,1,2,-0.173607597659446,-0.4269972547221379,-0.32929772105319266,3,0,14.0,15.0
0,11,35157,8,2,1,8,33111,10,2,0,3,2046,-2,0,1,0.5149850588855687,0.5789473684210527,1,5,33,19,68268,0,1,0,2,2,0.4802754953687847,66.42329258998936,42,-18,1239,2,1,0,3,3,0,-0.3547225170209667,-0.16339565038976045,0.4024506034020754,2,1,14.0,17.0
1,11,33106,6,3,1,13,28431,7,3,0,-2,4675,-1,0,1,0.5379852771503323,0.4583333333333333,2,3,39,24,61537,0,0,1,0,0,1.0732746231220887,166.47783419321277,-82,2,1974,1,3,1,2,3,0,0.07418224793591954,-0.8280254713412887,0.45765113475692987,5,0,14.0,14.0
1,17,38757,9,3,1,9,28248,8,3,1,8,10509,1,0,0,0.5784195209312738,0.6538461538461539,1,3,24,26,67005,1,1,1,2,1,1.2571079801601908,409.47634464039373,-78,48,1457,1,1,2,2,2,1,0.01785190921511659,-0.7858706388764152,-0.236690558904175,1,0,14.0,16.0
1,17,34988,10,4,1,7,26138,7,3,1,10,8850,3,1,0,0.5723914537185486,0.7083333333333334,5,5,42,24,61126,0,0,0,2,1,0.6258525643549758,303.0735027321956,-21,5,1937,1,1,0,2,3,1,-0.9991082589849374,0.4420422511951354,0.4572600903383892,4,0,14.0,3.0
0,12,31545,7,2,1,10,33019,11,4,2,2,-1474,-4,-2,-1,0.4885849699522954,0.5454545454545454,-11,5,36,22,64564,0,1,1,2,2,0.9816166504148102,-50.98060809674509,95,25,1300,3,2,2,2,3,1,-0.7406699974660675,-0.17857935327087038,0.674990922756963,5,1,14.0,16.0
1,15,42325,8,3,1,9,31117,7,2,0,6,11208,1,1,1,0.5763051115165709,0.625,6,5,22,24,73442,1,0,0,2,1,1.1667560701813728,378.7337597136022,-6,-23,988,3,1,1,1,3,0,-0.44899431659312605,0.3829397390909408,0.9221012008136382,3,0,14.0,22.0
0,6,27564,7,3,1,9,38399,11,4,1,-3,-10835,-4,-1,0,0.4178706244409745,0.4,-6,4,34,15,65963,1,0,0,1,0,0.4705447173942203,-388.8593278349089,-6,-42,-301,1,3,0,2,1,2,0.5252004845452538,-0.2118364795731582,0.014125922487653986,6,1,14.0,12.0
1,18,30715,7,4,1,6,32213,8,2,1,12,-1498,-1,2,0,0.48809750826341214,0.75,3,4,40,24,62928,0,1,0,2,1,0.7274152974596583,-43.00099551091286,-46,-7,1000,3,3,1,3,3,0,0.4664684223581721,0.7867059145626614,-0.6334745842402616,6,0,14.0,1.0
0,11,24296,5,3,1,9,29083,8,4,0,2,-4787,-3,-1,1,0.4551602690196519,0.55,-2,4,28,20,53379,0,1,1,0,1,0.5274562843541212,-155.5836705755854,-6,-3,-643,2,3,0,2,3,2,-0.38257816032520386,-0.022994617655000882,0.342120011793448,2,1,14.0,3.0
1,20,36376,11,3,1,8,33805,7,3,1,12,2571,4,0,0,0.5183169233838218,0.7142857142857143,4,4,39,28,70181,1,1,1,1,1,1.2838396236635312,88.5210359074196,30,-47,-989,3,3,1,1,3,2,0.21773139360584248,0.13312312661915549,-0.9339331880086381,2,0,14.0,11.0
0,11,29088,6,3,1,13,35600,11,3,1,-2,-6512,-5,0,0,0.44966608953747217,0.4583333333333333,-5,4,37,24,64688,0,0,0,0,0,0.7957397518072077,-236.16950275371988,-24,-50,-1723,1,1,1,3,2,2,-0.9503608126383749,-0.022014802600267336,-0.7855230851530173,5,0,14.0,16.0
1,9,26623,11,3,1,17,25887,6,3,0,-8,736,5,0,1,0.5070081889163969,0.34615384615384615,8,3,31,26,52510,0,0,1,1,2,0.742802831353733,25.25727056780498,-10,-3,-418,3,1,0,3,3,1,0.2859911989017623,0.18142372439443366,0.7184298966780187,3,0,14.0,3.0
0,16,27843,6,1,0,10,27771,11,4,1,6,72,-5,-3,-1,0.5006473190203905,0.6153846153846154,-14,3,29,26,55614,1,0,1,0,0,0.7132595999066933,2.3074367192567125,38,8,-1383,3,1,1,3,2,1,0.6050500541268882,-0.41281184121741066,-0.6188410711234114,1,0,14.0,2.0
0,13,23463,6,2,1,25,40783,10,3,1,-12,-17320,-4,-1,0,0.3652056159138312,0.34210526315789475,-6,5,28,38,64246,0,0,0,1,1,0.9724031538497147,-562.8285756999396,62,-43,930,1,3,1,1,2,1,-0.009203670435729228,0.20384820892554667,0.016275211151700386,6,1,14.0,23.0
0,16,27453,5,2,1,12,38304,11,3,1,4,-10851,-6,-1,0,0.41749167389023223,0.5714285714285714,-8,4,38,28,65757,1,0,0,1,1,1.0348311850763305,-367.4050801786302,-76,-21,-1312,1,3,1,2,2,2,0.48861823686200223,-0.30838339933067194,-0.4042420718710549,4,1,14.0,5.0
0,14,31725,6,3,0,21,36423,8,4,1,-7,-4698,-2,-1,-1,0.4655309033280507,0.4,-7,4,40,35,68148,0,1,1,1,0,1.0695745189310226,-142.87159289418938,-54,-37,1840,1,3,0,3,3,2,-0.7775264578973484,0.6007019841556633,-0.08018049965067475,1,1,14.0,5.0
0,11,40322,9,2,1,12,36373,8,3,2,-1,3949,1,-1,-1,0.5257448334311233,0.4782608695652174,-4,4,27,23,76695,0,0,0,1,2,0.6096402664518865,156.59806162086747,23,38,-992,2,1,2,3,3,0,-0.7658831457894639,-0.7852026724642294,-0.43609149062704744,4,0,14.0,17.0
0,10,25967,6,2,0,15,39839,7,3,2,-5,-13872,-1,-1,-2,0.3945992766617026,0.4,-9,3,22,25,65806,0,1,0,2,1,1.247030956490956,-437.30336364975244,-73,40,1212,3,3,1,2,3,0,0.42054803381061645,-0.8843473255238286,0.21664641993370926,1,1,14.0,21.0
0,10,32865,6,4,0,12,33548,11,2,1,-2,-683,-5,2,-1,0.49485793444054627,0.45454545454545453,-4,4,22,22,66413,0,1,1,2,2,0.8763260438765879,-20.17742670415057,-76,-31,449,2,2,0,3,1,1,-0.6931359720694148,-0.4292152430661842,0.386282749049242,5,1,14.0,13.0
1,20,27380,6,4,0,9,35811,8,2,1,11,-8431,-2,2,-1,0.4332895507271605,0.6896551724137931,-1,4,33,29,63191,0,1,1,0,0,1.2648334057244581,-284.73139449158793,43,-38,788,2,2,0,3,1,1,0.8635627462287174,0.11858313975196899,-0.9166974453591707,2,1,14.0,4.0
1,23,31750,9,3,2,12,26342,8,3,1,11,5408,1,0,1,0.5465468567100461,0.6571428571428571,4,5,45,35,58092,0,1,0,2,1,1.3848134441171767,198.3253841522118,-22,-50,1296,2,1,0,1,2,2,-0.4866066439002219,-0.4810605413063844,-0.008079870865506766,5,0,14.0,7.0
0,13,31603,9,2,1,21,26593,7,3,1,-8,5010,2,-1,0,0.5430441954773524,0.38235294117647056,0,3,28,34,58196,1,1,0,1,1,1.144691489553406,182.9739780014736,-80,-18,-1700,1,1,1,2,2,2,0.5772706022446656,-0.1892433703091525,0.4767891168937053,2,1,14.0,19.0
1,16,34732,11,4,2,18,33232,5,1,1,-2,1500,6,3,1,0.5110352539579778,0.47058823529411764,15,3,41,34,67964,0,1,0,2,0,1.112051176705277,55.63478121481145,91,-3,-1240,2,3,0,1,1,0,-0.4795929488491868,-0.4585018280689537,-0.7112421303873473,2,1,14.0,15.0
0,7,36365,9,2,1,13,25975,11,4,2,-6,10390,-2,-2,-1,0.5833333333333334,0.35,-9,5,41,20,62340,1,1,0,1,2,0.6116113757649047,325.69355312516205,25,13,517,3,2,2,3,1,2,-0.5971891276531647,-0.7915720416189971,0.1970512133704303,2,1,14.0,6.0
1,22,33856,10,3,1,17,28226,4,2,1,5,5630,6,1,0,0.545343255694082,0.5641025641025641,8,3,34,39,62082,0,1,0,2,1,1.1405558516793906,200.64388231869353,86,9,-570,3,3,0,1,1,0,-0.6915540064910752,0.5561963764552218,-0.87953236842093,2,1,14.0,9.0
1,9,29624,10,3,1,11,33579,5,4,1,-2,-3955,5,-1,0,0.46871192823125485,0.45,3,4,36,20,63203,1,0,0,0,1,0.8543495580669154,-126.54228635465073,57,31,-523,1,1,1,3,2,2,-0.8850979047698044,-0.30124125021689574,-0.15137965811913223,6,0,14.0,9.0
0,11,34908,8,3,2,11,34011,9,4,1,0,897,-1,-1,1,0.5065076394027772,0.5,0,4,38,22,68919,0,0,0,1,2,1.0723988735943988,26.641453154717638,56,49,428,2,3,0,1,2,2,0.49791177787077845,-0.6511884800452019,0.6890107357039539,1,0,14.0,20.0
1,12,32149,11,3,0,16,28507,7,2,1,-4,3642,4,1,-1,0.530021762068056,0.42857142857142855,3,3,41,28,60656,0,0,1,2,0,0.83047177608835,107.1807279297311,96,-14,203,2,2,1,3,2,1,-0.6998319610163533,-0.5567860893956036,-0.9962442449966253,6,0,14.0,15.0
0,11,27515,4,4,0,20,32410,7,2,1,-9,-4895,-3,2,-1,0.4591572799332499,0.3548387096774194,-2,3,21,31,59925,0,1,0,2,1,1.4700092196213959,-150.96197608292107,12,25,-1837,3,2,2,2,3,2,0.6883272405884058,-0.8662206197355309,-0.5041645617647381,3,1,14.0,15.0
1,9,34669,11,3,1,12,29791,6,2,1,-3,4878,5,1,0,0.5378374185541421,0.42857142857142855,7,4,20,21,64460,1,1,1,2,1,0.5479238097098051,166.6091121496607,-85,-4,-694,2,1,1,2,3,2,0.03381152168309809,-0.12112927110978355,0.4796518503184619,4,1,14.0,21.0
1,13,27775,11,3,1,14,33288,7,3,1,-1,-5513,4,0,0,0.4548580973748424,0.48148148148148145,4,3,40,27,61063,1,0,1,2,1,1.0129642287390481,-164.61148684478192,-39,42,827,3,3,2,1,1,0,-0.08775826148586297,-0.9451685187700827,0.15393573131026606,6,1,14.0,9.0
0,4,29052,8,2,1,12,31179,10,4,1,-8,-2127,-2,-2,0,0.48234297952881405,0.25,-6,5,44,16,60231,1,0,0,1,0,0.5936909078830105,-72.98287249926669,-83,-27,1670,2,2,1,3,3,0,0.22832074027174243,-0.13949976848809342,-0.5347727460791158,1,0,14.0,20.0
1,10,39261,10,3,0,14,27012,9,2,1,-4,12249,1,1,-1,0.5924131999456792,0.4166666666666667,0,3,19,24,66273,1,1,0,1,1,0.7327199947344408,416.2105733959191,98,29,-1626,3,1,1,1,3,2,-0.9537633912946533,-0.6307882218242578,0.5113234143413106,5,1,14.0,8.0
0,8,33373,8,3,1,13,36220,10,2,1,-5,-2847,-2,1,0,0.47954535657321856,0.38095238095238093,0,5,42,21,69593,1,0,0,2,2,0.737045162131346,-91.40878415484738,88,-19,1398,3,1,2,2,1,0,-0.8642534600357119,0.4758831991082402,-0.46352021427276147,6,1,14.0,19.0
0,2,35551,7,2,1,18,37062,11,2,1,-16,-1511,-4,0,0,0.48959552697175435,0.1,-4,4,36,20,72613,1,1,1,1,1,0.62228830342845,-49.23848005606196,-18,16,109,2,1,2,2,1,1,0.030893150355031596,0.1758535101222385,-0.8738564341506239,3,1,14.0,4.0
0,14,25102,6,2,1,22,35404,7,3,1,-8,-10302,-1,-1,0,0.41486794698046475,0.3888888888888889,-3,3,45,36,60506,1,1,0,0,1,1.0408897734583051,-313.02671057127606,50,34,-1460,2,3,0,3,1,0,0.6806311899725435,0.08076134449999395,-0.9849365856684005,5,1,14.0,8.0
